year,month,day,date_frac,spotNum,sigma,numOfObs,prov_sdef
2016,01,29,2016.078,  64,  3.9,  20,1
2016,01,30,2016.081,  36,  2.3,  15,1
2016,01,31,2016.083,  35,  1.4,   4,1
2016,02,01,2016.086,  44,  3.4,  21,1
2016,02,02,2016.089,  52,  3.5,  23,1
2016,02,03,2016.092,  83,  7.7,  23,1
2016,02,04,2016.094, 108, 10.7,  30,1
2016,02,05,2016.097, 103,  7.5,  17,1
2016,02,06,2016.100,  79,  7.2,  13,1
2016,02,07,2016.102,  89,  8.3,  31,1
2016,02,08,2016.105,  89,  5.0,  23,1
2016,02,09,2016.108,  84,  7.2,  29,1
2016,02,10,2016.111,  75,  5.9,  16,1
2016,02,11,2016.113,  85,  5.3,  20,1
2016,02,12,2016.116,  63,  6.2,  24,1
2016,02,13,2016.119,  38,  2.2,  17,1
2016,02,14,2016.122,  46,  2.6,   7,1
2016,02,15,2016.124,  50,  4.7,  35,1
2016,02,16,2016.127,  42,  3.7,  40,1
2016,02,17,2016.130,  38,  3.0,  22,1
2016,02,18,2016.133,  36,  1.9,  21,1
2016,02,19,2016.135,  46,  3.9,  33,1
2016,02,20,2016.138,  52,  3.1,  11,1
2016,02,21,2016.141,  47,  4.4,  28,1
2016,02,22,2016.143,  34,  2.4,  16,1
2016,02,23,2016.146,  37,  2.8,  23,1
2016,02,24,2016.149,  34,  2.3,  42,1
2016,02,25,2016.152,  26,  1.6,  18,1
2016,02,26,2016.154,  48,  3.5,  15,1
2016,02,27,2016.157,  26,  2.6,  14,1
2016,02,28,2016.160,  36,  2.2,  27,1
2016,02,29,2016.163,  45,  3.0,  23,1
2016,03,01,2016.165,  68,  6.7,  23,1
2016,03,02,2016.168,  78,  7.1,  33,1
2016,03,03,2016.171,  77,  6.7,  42,1
2016,03,04,2016.173, 111,  9.5,  26,1
2016,03,05,2016.176,  83,  6.4,  19,1
2016,03,06,2016.179,  78,  5.6,  21,1
2016,03,07,2016.182,  79,  5.6,  21,1
2016,03,08,2016.184,  63,  6.1,  25,1
2016,03,09,2016.187,  91,  6.3,  21,1
2016,03,10,2016.190,  80,  7.8,  35,1
2016,03,11,2016.193,  51,  3.1,  14,1
2016,03,12,2016.195,  70,  6.1,  30,1
2016,03,13,2016.198,  57,  4.8,  43,1
2016,03,14,2016.201,  70,  4.0,  23,1
2016,03,15,2016.204,  59,  4.1,  24,1
2016,03,16,2016.206,  79,  5.1,  13,1
2016,03,17,2016.209,  72,  6.3,  57,1
2016,03,18,2016.212,  47,  3.1,  19,1
2016,03,19,2016.214,  37,  2.7,  20,1
2016,03,20,2016.217,  36,  3.4,  39,1
2016,03,21,2016.220,  33,  1.8,  23,1
2016,03,22,2016.223,  20,  1.4,  27,1
2016,03,23,2016.225,  21,  1.1,  22,1
2016,03,24,2016.228,  35,  3.4,  32,1
2016,03,25,2016.231,  34,  3.0,  29,1
2016,03,26,2016.234,  32,  2.5,  36,1
2016,03,27,2016.236,  32,  3.0,  37,1
2016,03,28,2016.239,  30,  1.9,  25,1
2016,03,29,2016.242,  20,  1.9,  40,1
2016,03,30,2016.245,  17,  1.1,  30,1
2016,03,31,2016.247,  16,  1.1,  24,1
2016,04,01,2016.250,  12,  0.7,  28,1
2016,04,02,2016.253,  12,  0.7,  19,1
2016,04,03,2016.255,  12,  0.8,  15,1
2016,04,04,2016.258,  40,  2.3,  20,1
2016,04,05,2016.261,  33,  2.4,  17,1
2016,04,06,2016.264,  20,  1.4,  42,1
2016,04,07,2016.266,  18,  1.1,  23,1
2016,04,08,2016.269,  26,  1.9,  26,1
2016,04,09,2016.272,  25,  1.8,  16,1
2016,04,10,2016.275,  34,  3.2,  15,1
2016,04,11,2016.277,  43,  3.7,  46,1
2016,04,12,2016.280,  37,  3.2,  52,1
2016,04,13,2016.283,  48,  4.8,  35,1
2016,04,14,2016.286,  46,  3.6,  20,1
2016,04,15,2016.288,  33,  1.3,  10,1
2016,04,16,2016.291,  42,  3.7,  20,1
2016,04,17,2016.294,  36,  2.3,  24,1
2016,04,18,2016.296,  31,  1.8,  34,1
2016,04,19,2016.299,  28,  1.8,  46,1
2016,04,20,2016.302,  25,  2.5,  52,1
2016,04,21,2016.305,  26,  2.5,  54,1
2016,04,22,2016.307,  21,  1.6,  16,1
2016,04,23,2016.310,  13,  1.1,  21,1
2016,04,24,2016.313,  37,  3.2,  20,1
2016,04,25,2016.316,  45,  4.2,  28,1
2016,04,26,2016.318,  57,  5.0,  36,1
2016,04,27,2016.321,  76,  4.9,  29,1
2016,04,28,2016.324,  90,  5.5,  39,1
2016,04,29,2016.327,  82,  5.3,  29,1
2016,04,30,2016.329,  89,  7.4,  33,1
2016,05,01,2016.332,  87,  7.8,  28,1
2016,05,02,2016.335,  83,  5.0,  26,1
2016,05,03,2016.337,  73,  5.0,  40,1
2016,05,04,2016.340,  71,  5.5,  54,1
2016,05,05,2016.343,  60,  5.6,  51,1
2016,05,06,2016.346,  57,  4.3,  44,1
2016,05,07,2016.348,  34,  2.1,  27,1
2016,05,08,2016.351,  44,  3.0,  39,1
2016,05,09,2016.354,  52,  4.4,  20,1
2016,05,10,2016.357,  76,  7.3,  28,1
2016,05,11,2016.359,  79,  4.8,  27,1
2016,05,12,2016.362,  83,  6.2,  39,1
2016,05,13,2016.365,  78,  6.6,  43,1
2016,05,14,2016.367,  88,  8.0,  37,1
2016,05,15,2016.370,  87,  4.8,  37,1
2016,05,16,2016.373,  55,  4.5,  20,1
2016,05,17,2016.376,  38,  2.9,  38,1
2016,05,18,2016.378,  30,  2.1,  22,1
2016,05,19,2016.381,  43,  3.4,  16,1
2016,05,20,2016.384,  46,  2.4,  19,1
2016,05,21,2016.387,  18,  1.6,  24,1
2016,05,22,2016.389,  28,  2.6,  11,1
2016,05,23,2016.392,  16,  0.9,  11,1
2016,05,24,2016.395,  25,  1.4,  24,1
2016,05,25,2016.398,  35,  2.6,  15,1
2016,05,26,2016.400,  34,  2.6,  52,1
2016,05,27,2016.403,  34,  3.0,  17,1
2016,05,28,2016.406,  33,  2.1,  32,1
2016,05,29,2016.408,  33,  3.1,  12,1
2016,05,30,2016.411,  41,  3.5,   6,1
2016,05,31,2016.414,  36,  3.2,  19,1
2016,06,01,2016.417,  41,  2.7,  21,1
2016,06,02,2016.419,  14,  0.7,  24,1
2016,06,03,2016.422,   0,  0.0,  38,1
2016,06,04,2016.425,  10,  0.9,   9,1
2016,06,05,2016.428,   0,  0.0,  50,1
2016,06,06,2016.430,   0,  0.0,  51,1
2016,06,07,2016.433,  12,  5.6,  14,1
2016,06,08,2016.436,  14,  1.4,  49,1
2016,06,09,2016.439,  19,  1.1,  33,1
2016,06,10,2016.441,  33,  1.3,  38,1
2016,06,11,2016.444,  44,  3.6,  29,1
2016,06,12,2016.447,  42,  2.7,  30,1
2016,06,13,2016.449,  38,  3.2,  21,1
2016,06,14,2016.452,  38,  3.2,  29,1
2016,06,15,2016.455,  40,  2.8,  15,1
2016,06,16,2016.458,  28,  1.7,  28,1
2016,06,17,2016.460,  39,  1.9,  22,1
2016,06,18,2016.463,  47,  4.5,  29,1
2016,06,19,2016.466,  50,  3.7,  21,1
2016,06,20,2016.469,  36,  1.7,  26,1
2016,06,21,2016.471,  24,  1.9,  39,1
2016,06,22,2016.474,  23,  2.0,  44,1
2016,06,23,2016.477,  12,  1.5,  19,1
2016,06,24,2016.480,  12,  2.9,  23,1
2016,06,25,2016.482,   0,  0.0,  37,1
2016,06,26,2016.485,   0,  0.0,  37,1
2016,06,27,2016.488,   0,  0.0,  43,1
2016,06,28,2016.490,   0,  0.0,  44,1
2016,06,29,2016.493,   0,  0.0,  46,1
2016,06,30,2016.496,   0,  0.0,  33,1
2016,07,01,2016.499,   0,  0.0,  44,1
2016,07,02,2016.501,  11,  0.0,  39,1
2016,07,03,2016.504,  19, 10.4,  12,1
2016,07,04,2016.507,   0,  0.0,  52,1
2016,07,05,2016.510,  13,  4.1,  31,1
2016,07,06,2016.512,  13,  5.1,  34,1
2016,07,07,2016.515,  25,  1.8,  31,1
2016,07,08,2016.518,  41,  3.0,  17,1
2016,07,09,2016.520,  56,  5.3,  35,1
2016,07,10,2016.523,  50,  4.6,  34,1
2016,07,11,2016.526,  62,  5.0,  54,1
2016,07,12,2016.529,  59,  3.7,  48,1
2016,07,13,2016.531,  53,  3.1,  26,1
2016,07,14,2016.534,  58,  4.1,  25,1
2016,07,15,2016.537,  69,  5.5,  20,1
2016,07,16,2016.540,  60,  5.8,  24,1
2016,07,17,2016.542,  39,  3.2,  27,1
2016,07,18,2016.545,  64,  5.9,  43,1
2016,07,19,2016.548,  59,  5.2,  49,1
2016,07,20,2016.551,  56,  4.2,  43,1
2016,07,21,2016.553,  52,  3.2,  39,1
2016,07,22,2016.556,  39,  3.4,  33,1
2016,07,23,2016.559,  27,  2.5,  21,1
2016,07,24,2016.561,  13,  0.9,  27,1
2016,07,25,2016.564,   0,  0.0,  51,1
2016,07,26,2016.567,   0,  0.0,  45,1
2016,07,27,2016.570,   0,  0.0,  48,1
2016,07,28,2016.572,  13,  3.7,  26,1
2016,07,29,2016.575,  15,  1.2,  11,1
2016,07,30,2016.578,  21,  1.3,   5,1
2016,07,31,2016.581,  16,  5.2,  31,1
2016,08,01,2016.583,  12,  3.9,  24,1
2016,08,02,2016.586,  12,  3.8,  22,1
2016,08,03,2016.589,   0,  0.0,  40,1
2016,08,04,2016.592,  16,  6.9,  33,1
2016,08,05,2016.594,  38,  3.0,  28,1
2016,08,06,2016.597,  39,  3.5,  45,1
2016,08,07,2016.600,  51,  3.6,  26,1
2016,08,08,2016.602,  81,  5.7,  50,1
2016,08,09,2016.605,  72,  4.1,  44,1
2016,08,10,2016.608,  77,  4.3,  34,1
2016,08,11,2016.611,  79,  3.8,  27,1
2016,08,12,2016.613,  71,  5.0,  33,1
2016,08,13,2016.616,  58,  5.0,  32,1
2016,08,14,2016.619,  59,  4.5,  35,1
2016,08,15,2016.622,  63,  5.7,  38,1
2016,08,16,2016.624,  80,  7.1,  34,1
2016,08,17,2016.627,  58,  3.5,  43,1
2016,08,18,2016.630,  49,  3.3,  47,1
2016,08,19,2016.633,  47,  2.9,  17,1
2016,08,20,2016.635,  16,  1.4,  22,1
2016,08,21,2016.638,  14,  5.3,  25,1
2016,08,22,2016.641,  28,  2.4,  21,1
2016,08,23,2016.643,  48,  4.1,  53,1
2016,08,24,2016.646,  49,  4.8,  47,1
2016,08,25,2016.649,  48,  4.4,  43,1
2016,08,26,2016.652,  49,  3.0,  28,1
2016,08,27,2016.654,  58,  5.2,  40,1
2016,08,28,2016.657,  64,  4.6,  27,1
2016,08,29,2016.660,  68,  5.1,  42,1
2016,08,30,2016.663,  74,  4.5,  24,1
2016,08,31,2016.665,  77,  5.3,  43,1
2016,09,01,2016.668,  78,  5.1,  43,1
2016,09,02,2016.671,  67,  5.4,  35,1
2016,09,03,2016.673,  65,  4.8,  36,1
2016,09,04,2016.676,  49,  3.4,  22,1
2016,09,05,2016.679,  31,  1.9,  17,1
2016,09,06,2016.682,  43,  4.0,  31,1
2016,09,07,2016.684,  57,  3.0,  21,1
2016,09,08,2016.687,  53,  3.6,  38,1
2016,09,09,2016.690,  79,  4.8,  35,1
2016,09,10,2016.693,  78,  6.4,  37,1
2016,09,11,2016.695,  67,  4.3,  28,1
2016,09,12,2016.698,  59,  5.0,  46,1
2016,09,13,2016.701,  39,  3.5,  37,1
2016,09,14,2016.704,  28,  1.9,  22,1
2016,09,15,2016.706,  15,  1.2,  15,1
2016,09,16,2016.709,  13,  0.9,  24,1
2016,09,17,2016.712,  14,  1.2,  24,1
2016,09,18,2016.714,  38,  2.4,  21,1
2016,09,19,2016.717,  63,  3.5,  24,1
2016,09,20,2016.720,  53,  3.6,  20,1
2016,09,21,2016.723,  55,  4.2,  21,1
2016,09,22,2016.725,  36,  2.3,  22,1
2016,09,23,2016.728,  60,  4.7,  37,1
2016,09,24,2016.731,  55,  5.0,  39,1
2016,09,25,2016.734,  30,  2.8,  27,1
2016,09,26,2016.736,  29,  2.9,  34,1
2016,09,27,2016.739,  26,  2.2,  37,1
2016,09,28,2016.742,  30,  2.6,  24,1
2016,09,29,2016.745,  17,  1.7,  40,1
2016,09,30,2016.747,  12,  0.0,  43,1
2016,10,01,2016.750,   0,  0.0,  35,1
2016,10,02,2016.753,  15,  5.5,  26,1
2016,10,03,2016.755,  35,  2.3,  23,1
2016,10,04,2016.758,  40,  2.9,  37,1
2016,10,05,2016.761,  41,  2.9,  34,1
2016,10,06,2016.764,  56,  3.7,  36,1
2016,10,07,2016.766,  60,  4.2,  26,1
2016,10,08,2016.769,  63,  4.6,  32,1
2016,10,09,2016.772,  68,  6.2,  31,1
2016,10,10,2016.775,  66,  4.2,  35,1
2016,10,11,2016.777,  63,  4.8,  30,1
2016,10,12,2016.780,  41,  3.2,  23,1
2016,10,13,2016.783,  42,  3.8,  34,1
2016,10,14,2016.786,  41,  3.0,  19,1
2016,10,15,2016.788,  38,  2.8,  19,1
2016,10,16,2016.791,  29,  2.7,  18,1
2016,10,17,2016.794,  27,  2.2,  13,1
2016,10,18,2016.796,  29,  1.9,  33,1
2016,10,19,2016.799,  28,  2.5,   6,1
2016,10,20,2016.802,  16,  0.8,  27,1
2016,10,21,2016.805,  28,  2.4,  27,1
2016,10,22,2016.807,  27,  2.0,  30,1
2016,10,23,2016.810,  15,  1.4,  21,1
2016,10,24,2016.813,  15,  1.1,  13,1
2016,10,25,2016.816,  17,  1.2,  19,1
2016,10,26,2016.818,  25,  0.3,   4,1
2016,10,27,2016.821,  25,  1.5,  15,1
2016,10,28,2016.824,  37,  1.9,  15,1
2016,10,29,2016.827,  23,  1.8,  11,1
2016,10,30,2016.829,  13,  1.0,  38,1
2016,10,31,2016.832,  13,  1.3,  52,1
2016,11,01,2016.835,  12,  0.6,  27,1
2016,11,02,2016.837,   0,  0.0,  39,1
2016,11,03,2016.840,  27,  2.0,  12,1
2016,11,04,2016.843,  25,  1.4,  20,1
2016,11,05,2016.846,  25,  1.5,  23,1
2016,11,06,2016.848,  22,  1.5,  13,1
2016,11,07,2016.851,  11,  0.6,  23,1
2016,11,08,2016.854,   0,  0.0,  32,1
2016,11,09,2016.857,  14,  3.0,  12,1
2016,11,10,2016.859,  24,  1.1,  17,1
2016,11,11,2016.862,  26,  1.6,  26,1
2016,11,12,2016.865,  12,  1.1,  31,1
2016,11,13,2016.867,  36,  3.5,  22,1
2016,11,14,2016.870,  31,  2.3,  11,1
2016,11,15,2016.873,  27,  1.5,  11,1
2016,11,16,2016.876,  27,  1.1,  13,1
2016,11,17,2016.878,  29,  2.3,  33,1
2016,11,18,2016.881,  28,  1.5,  22,1
2016,11,19,2016.884,  24,  8.1,  21,1
2016,11,20,2016.887,  13,  4.6,  17,1
2016,11,21,2016.889,   0,  0.0,  28,1
2016,11,22,2016.892,   0,  0.0,  33,1
2016,11,23,2016.895,  11,  0.3,  13,1
2016,11,24,2016.898,  12,  0.9,  23,1
2016,11,25,2016.900,  13,  0.7,  22,1
2016,11,26,2016.903,  25,  1.3,   7,1
2016,11,27,2016.906,  30,  2.3,  26,1
2016,11,28,2016.908,  41,  3.2,  39,1
2016,11,29,2016.911,  46,  3.8,  35,1
2016,11,30,2016.914,  51,  4.4,  38,1
2016,12,01,2016.917,  55,  2.2,  15,1
2016,12,02,2016.919,  61,  3.1,  29,1
2016,12,03,2016.922,  56,  3.5,   7,1
2016,12,04,2016.925,  38,  2.9,  23,1
2016,12,05,2016.928,  34,  3.4,  16,1
2016,12,06,2016.930,  31,  3.1,  21,1
2016,12,07,2016.933,  19,  1.3,  19,1
2016,12,08,2016.936,  14,  1.2,  35,1
2016,12,09,2016.939,  20,  5.7,  28,1
2016,12,10,2016.941,   0,  0.0,  28,1
2016,12,11,2016.944,   0,  0.0,  11,1
2016,12,12,2016.947,  12,  0.7,  21,1
2016,12,13,2016.949,  14,  1.3,  24,1
2016,12,14,2016.952,  23,  1.1,  12,1
2016,12,15,2016.955,  12,  1.0,  32,1
2016,12,16,2016.958,   0,  0.0,  34,1
2016,12,17,2016.960,  13,  1.5,  18,1
2016,12,18,2016.963,  27,  1.7,   6,1
2016,12,19,2016.966,  15,  0.9,   8,1
2016,12,20,2016.969,  22,  1.3,   9,1
2016,12,21,2016.971,  30,  2.0,  16,1
2016,12,22,2016.974,  16,  0.9,  10,1
2016,12,23,2016.977,   0,  0.0,  30,1
2016,12,24,2016.980,   0,  0.0,  27,1
2016,12,25,2016.982,   0,  0.0,  29,1
2016,12,26,2016.985,   0,  0.0,  38,1
2016,12,27,2016.988,  16,  1.3,   7,1
2016,12,28,2016.990,  12,  2.8,  16,1
2016,12,29,2016.993,  11,  4.2,  16,1
2016,12,30,2016.996,  11,  4.4,  23,1
2016,12,31,2016.999,  11,  5.7,  15,1
2017,01,01,2017.001,  12,  1.3,  18,1
2017,01,02,2017.004,  12,  2.4,  19,1
2017,01,03,2017.007,  11,  2.4,  17,1
2017,01,04,2017.010,   0,  0.0,  42,1
2017,01,05,2017.012,   0,  0.0,  43,1
2017,01,06,2017.015,   0,  0.0,  46,1
2017,01,07,2017.018,   0,  0.0,  25,1
2017,01,08,2017.021,   0,  0.0,  24,1
2017,01,09,2017.023,   0,  0.0,  29,1
2017,01,10,2017.026,   0,  0.0,  26,1
2017,01,11,2017.029,   0,  0.0,  35,1
2017,01,12,2017.032,  11,  1.5,  24,1
2017,01,13,2017.034,  26,  2.4,  25,1
2017,01,14,2017.037,  31,  2.0,  13,1
2017,01,15,2017.040,  30,  1.8,  10,1
2017,01,16,2017.042,  25,  1.9,  28,1
2017,01,17,2017.045,  30,  2.9,  33,1
2017,01,18,2017.048,  36,  3.5,  32,1
2017,01,19,2017.051,  33,  3.1,  24,1
2017,01,20,2017.053,  56,  3.5,  36,1
2017,01,21,2017.056,  75,  4.5,  37,1
2017,01,22,2017.059,  68,  4.2,  34,1
2017,01,23,2017.062,  57,  4.6,  28,1
2017,01,24,2017.064,  43,  2.7,  23,1
2017,01,25,2017.067,  47,  2.2,  20,1
2017,01,26,2017.070,  40,  3.5,  22,1
2017,01,27,2017.073,  30,  2.8,  33,1
2017,01,28,2017.075,  30,  2.5,  30,1
2017,01,29,2017.078,  34,  2.7,  14,1
2017,01,30,2017.081,  35,  2.7,  23,1
2017,01,31,2017.084,  36,  3.1,  17,1
2017,02,01,2017.086,  47,  4.6,  13,1
2017,02,02,2017.089,  47,  3.2,  18,1
2017,02,03,2017.092,  39,  2.3,  19,1
2017,02,04,2017.095,  20,  8.6,  16,1
2017,02,05,2017.097,  14,  7.0,  16,1
2017,02,06,2017.100,  13,  4.6,  28,1
2017,02,07,2017.103,  13,  2.4,  25,1
2017,02,08,2017.105,  11,  3.8,   7,1
2017,02,09,2017.108,  19,  1.5,  12,1
2017,02,10,2017.111,  24,  1.8,  10,1
2017,02,11,2017.114,  23,  1.3,  10,1
2017,02,12,2017.116,  21,  2.0,  15,1
2017,02,13,2017.119,  19,  1.2,  26,1
2017,02,14,2017.122,  16,  1.2,  33,1
2017,02,15,2017.125,  24,  1.2,  27,1
2017,02,16,2017.127,  19,  6.3,  43,1
2017,02,17,2017.130,  14,  1.2,  20,1
2017,02,18,2017.133,  13,  3.9,  29,1
2017,02,19,2017.136,  27,  1.6,   9,1
2017,02,20,2017.138,  32,  1.7,   9,1
2017,02,21,2017.141,  27,  2.5,  17,1
2017,02,22,2017.144,  29,  2.2,  24,1
2017,02,23,2017.147,  24,  2.4,  25,1
2017,02,24,2017.149,  27,  2.0,  13,1
2017,02,25,2017.152,  32,  2.7,  18,1
2017,02,26,2017.155,  38,  3.8,  14,1
2017,02,27,2017.158,  50,  3.9,  28,1
2017,02,28,2017.160,  58,  4.2,  18,1
2017,03,01,2017.163,  59,  3.7,  36,1
2017,03,02,2017.166,  56,  5.3,  38,1
2017,03,03,2017.168,  39,  3.2,   6,1
2017,03,04,2017.171,   0,  0.0,  28,1
2017,03,05,2017.174,  14,  4.1,  25,1
2017,03,06,2017.177,   0,  0.0,   8,1
2017,03,07,2017.179,   0,  0.0,  38,1
2017,03,08,2017.182,   0,  0.0,  34,1
2017,03,09,2017.185,   0,  0.0,  42,1
2017,03,10,2017.188,   0,  0.0,  43,1
2017,03,11,2017.190,   0,  0.0,  46,1
2017,03,12,2017.193,   0,  0.0,  43,1
2017,03,13,2017.196,   0,  0.0,  46,1
2017,03,14,2017.199,   0,  0.0,  38,1
2017,03,15,2017.201,   0,  0.0,  48,1
2017,03,16,2017.204,   0,  0.0,  54,1
2017,03,17,2017.207,   0,  0.0,  51,1
2017,03,18,2017.210,   0,  0.0,  27,1
2017,03,19,2017.212,   0,  0.0,  37,1
2017,03,20,2017.215,   0,  0.0,  32,1
2017,03,21,2017.218,  13,  2.1,  26,1
2017,03,22,2017.221,  14,  1.0,  22,1
2017,03,23,2017.223,  14,  0.8,  20,1
2017,03,24,2017.226,  14,  1.1,  21,1
2017,03,25,2017.229,  18,  1.4,   9,1
2017,03,26,2017.232,  31,  2.2,  12,1
2017,03,27,2017.234,  52,  3.9,  27,1
2017,03,28,2017.237,  57,  5.7,  53,1
2017,03,29,2017.240,  52,  4.6,  33,1
2017,03,30,2017.242,  49,  2.9,  29,1
2017,03,31,2017.245,  66,  5.8,  39,1
2017,04,01,2017.248,  71,  6.7,  40,1
2017,04,02,2017.251,  83,  7.2,  41,1
2017,04,03,2017.253, 100,  8.2,  44,1
2017,04,04,2017.256,  76,  7.3,  40,1
2017,04,05,2017.259,  50,  2.9,  19,1
2017,04,06,2017.262,  36,  2.2,  22,1
2017,04,07,2017.264,  23,  1.2,   6,1
2017,04,08,2017.267,   0,  0.0,  47,1
2017,04,09,2017.270,  12,  1.5,  19,1
2017,04,10,2017.273,  14,  0.8,  33,1
2017,04,11,2017.275,  14,  1.2,  45,1
2017,04,12,2017.278,  22,  1.7,   8,1
2017,04,13,2017.281,  25,  1.5,  28,1
2017,04,14,2017.284,  19,  1.8,  10,1
2017,04,15,2017.286,   0,  0.0,  34,1
2017,04,16,2017.289,   0,  0.0,  42,1
2017,04,17,2017.292,   0,  0.0,  42,1
2017,04,18,2017.295,  23,  1.2,  19,1
2017,04,19,2017.297,  15,  0.9,  29,1
2017,04,20,2017.300,  28,  2.3,  43,1
2017,04,21,2017.303,  40,  3.5,  34,1
2017,04,22,2017.305,  30,  1.6,  29,1
2017,04,23,2017.308,  43,  2.9,  33,1
2017,04,24,2017.311,  46,  3.4,  39,1
2017,04,25,2017.314,  41,  2.8,  25,1
2017,04,26,2017.316,  38,  3.5,  37,1
2017,04,27,2017.319,  26,  1.9,  26,1
2017,04,28,2017.322,  36,  3.3,  30,1
2017,04,29,2017.325,  34,  3.0,  44,1
2017,04,30,2017.327,  24,  1.5,  12,1
2017,05,01,2017.330,  12,  0.6,  25,1
2017,05,02,2017.333,  29,  1.4,  34,1
2017,05,03,2017.336,  18,  1.1,  24,1
2017,05,04,2017.338,  17,  1.4,  36,1
2017,05,05,2017.341,  31,  1.7,  45,1
2017,05,06,2017.344,  27,  2.1,  38,1
2017,05,07,2017.347,  23,  1.2,  30,1
2017,05,08,2017.349,  11,  0.7,  25,1
2017,05,09,2017.352,   0,  0.0,  46,1
2017,05,10,2017.355,   0,  0.0,  50,1
2017,05,11,2017.358,  11,  1.3,  12,1
2017,05,12,2017.360,  15,  6.7,  17,1
2017,05,13,2017.363,   0,  0.0,  40,1
2017,05,14,2017.366,   0,  0.0,  48,1
2017,05,15,2017.368,   0,  0.0,  48,1
2017,05,16,2017.371,  25,  1.3,  36,1
2017,05,17,2017.374,  12,  0.6,  37,1
2017,05,18,2017.377,  24,  1.3,  25,1
2017,05,19,2017.379,  25,  1.6,  39,1
2017,05,20,2017.382,  30,  2.4,  15,1
2017,05,21,2017.385,  37,  1.7,  19,1
2017,05,22,2017.388,  50,  4.2,  47,1
2017,05,23,2017.390,  55,  3.5,  37,1
2017,05,24,2017.393,  20,  1.2,  32,1
2017,05,25,2017.396,  31,  2.9,  28,1
2017,05,26,2017.399,  25,  2.1,  51,1
2017,05,27,2017.401,  24,  2.0,  45,1
2017,05,28,2017.404,  21,  1.6,  36,1
2017,05,29,2017.407,  14,  0.8,  34,1
2017,05,30,2017.410,   0,  0.0,  47,1
2017,05,31,2017.412,   0,  0.0,  55,1
2017,06,01,2017.415,  15,  1.3,  20,1
2017,06,02,2017.418,  23,  1.5,  21,1
2017,06,03,2017.421,  24,  2.2,  17,1
2017,06,04,2017.423,  25,  1.4,  25,1
2017,06,05,2017.426,  34,  1.9,  10,1
2017,06,06,2017.429,  24,  1.9,  28,1
2017,06,07,2017.432,  14,  1.4,  42,1
2017,06,08,2017.434,  14,  0.9,  21,1
2017,06,09,2017.437,   0,  0.0,  44,1
2017,06,10,2017.440,   0,  0.0,  47,1
2017,06,11,2017.442,   0,  0.0,  51,1
2017,06,12,2017.445,   0,  0.0,  40,1
2017,06,13,2017.448,  11,  0.8,  56,1
2017,06,14,2017.451,  11,  0.8,  56,1
2017,06,15,2017.453,  31,  2.5,  57,1
2017,06,16,2017.456,  30,  1.8,  55,1
2017,06,17,2017.459,  30,  1.7,  45,1
2017,06,18,2017.462,  29,  1.2,  45,1
2017,06,19,2017.464,  27,  1.6,  58,1
2017,06,20,2017.467,  31,  3.0,  25,1
2017,06,21,2017.470,  35,  1.1,  47,1
2017,06,22,2017.473,  24,  0.8,  44,1
2017,06,23,2017.475,  23,  1.0,  46,1
2017,06,24,2017.478,  25,  2.2,  17,1
2017,06,25,2017.481,  18,  1.6,  31,1
2017,06,26,2017.484,  21,  2.1,  43,1
2017,06,27,2017.486,  19,  1.3,  43,1
2017,06,28,2017.489,  16,  1.6,  30,1
2017,06,29,2017.492,  12,  0.7,  32,1
2017,06,30,2017.495,  11,  0.6,  40,1
2017,07,01,2017.497,  23,  2.1,   4,1
2017,07,02,2017.500,  13,  4.1,  42,1
2017,07,03,2017.503,   0,  0.0,  53,1
2017,07,04,2017.505,   0,  0.0,  50,1
2017,07,05,2017.508,   7,  2.3,  15,1
2017,07,06,2017.511,  16,  0.8,  29,1
2017,07,07,2017.514,  26,  2.2,  40,1
2017,07,08,2017.516,  31,  3.1,  52,1
2017,07,09,2017.519,  43,  4.1,  29,1
2017,07,10,2017.522,  45,  2.7,  24,1
2017,07,11,2017.525,  38,  3.7,  46,1
2017,07,12,2017.527,  61,  4.8,  26,1
2017,07,13,2017.530,  59,  5.6,  54,1
2017,07,14,2017.533,  52,  4.2,  28,1
2017,07,15,2017.536,  33,  2.0,  26,1
2017,07,16,2017.538,  21,  1.9,  14,1
2017,07,17,2017.541,  22,  2.2,  27,1
2017,07,18,2017.544,   0,  0.0,  49,1
2017,07,19,2017.547,   0,  0.0,  52,1
2017,07,20,2017.549,   0,  0.0,  51,1
2017,07,21,2017.552,   0,  0.0,  56,1
2017,07,22,2017.555,   0,  0.0,  45,1
2017,07,23,2017.558,   0,  0.0,  51,1
2017,07,24,2017.560,   0,  0.0,  44,1
2017,07,25,2017.563,  12,  1.3,  14,1
2017,07,26,2017.566,  12,  1.3,  14,1
2017,07,27,2017.568,   0,  0.0,  43,1
2017,07,28,2017.571,  11,  1.5,  17,1
2017,07,29,2017.574,  12,  6.1,  12,1
2017,07,30,2017.577,  15,  4.9,  34,1
2017,07,31,2017.579,   0,  0.0,  52,1
2017,08,01,2017.582,  13,  1.4,  37,1
2017,08,02,2017.585,  13,  0.8,  46,1
2017,08,03,2017.588,  13,  1.0,  56,1
2017,08,04,2017.590,  14,  0.7,  36,1
2017,08,05,2017.593,  13,  0.8,  40,1
2017,08,06,2017.596,  13,  0.9,  37,1
2017,08,07,2017.599,  12,  0.8,  38,1
2017,08,08,2017.601,  13,  0.9,  34,1
